"","low_1","low_2","low_3","up_1","up_2","up_3","high_1","high_2","high_3","down_1","down_2","down_3","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Unique...razor.sequence.coverage....","Unique.sequence.coverage....","Mol..weight..kDa.","Q.value","Score","MS.MS.count","Protein.IDs","Majority.protein.IDs","Protein.names","Gene.names","id","uniprot","main_gene"
"922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","4.2","4.2","4.2","79.546","0","167.16","0","P25425;P25425-2;P25425-12;P25425-10;P25425-4;P25425-7;P25425-9;P25425-11;P25425-8;P25425-3;P25425-6;P25425-5","P25425;P25425-2;P25425-12;P25425-10;P25425-4;P25425-7;P25425-9;P25425-11;P25425-8;P25425-3;P25425-6;P25425-5","POU domain, class 2, transcription factor 1","Pou2f1","1040","P25425","Pou2f1"
"923",2444800,3305200,2968400,2720400,2911400,2760700,2420100,1821600,2465500,1998000,2252600,2786500,"16","16","16","47.8","47.8","47.8","31.231","0","125.63","42","P25444","P25444","40S ribosomal protein S2","Rps2","1041","P25444","Rps2"
"924",14207,23701,23321,14319,15276,21515,14684,12381,16689,12787,14810,22154,"7","7","7","24.8","24.8","24.8","37.437","0","73.484","8","P25446","P25446","Tumor necrosis factor receptor superfamily member 6","Fas","1042","P25446","Fas"
"925",171210,264730,205450,200240,303090,253570,238760,191350,210750,187820,195430,217160,"3","3","3","19.1","19.1","19.1","24.328","0","11.391","9","P25785","P25785","Metalloproteinase inhibitor 2","Timp2","1043","P25785","Timp2"
"926",41166,41694,48075,41032,35025,55036,40984,27147,34892,41815,23986,48489,"6","6","6","11.4","11.4","11.4","105.61","0","136.08","7","P25799;P25799-3;P25799-4;P25799-2;P25799-5;P25799-6","P25799;P25799-3;P25799-4;P25799-2","Nuclear factor NF-kappa-B p105 subunit;Nuclear factor NF-kappa-B p50 subunit","Nfkb1","1044","P25799","Nfkb1"
"927",69629,116870,147670,78622,99764,179580,74151,56650,113370,53716,52031,130120,"5","5","4","12.1","12.1","9.8","58.812","0","12.083","6","P25911;P25911-2","P25911;P25911-2","Tyrosine-protein kinase Lyn","Lyn","1045","P25911","Lyn"
"928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","8.6","8.6","8.6","36.707","0","6.3588","1","P25916","P25916","Polycomb complex protein BMI-1","Bmi1","1046","P25916","Bmi1"
"929",75288,92737,75451,88439,66957,88981,81918,56648,63353,61956,68215,85155,"5","5","5","8.1","8.1","8.1","89.508","0","18.806","6","P25976;P25976-2","P25976;P25976-2","Nucleolar transcription factor 1","Ubtf","1047","P25976","Ubtf"
"930",18161000,26538000,26610000,19701000,26732000,28714000,20102000,17757000,20528000,15548000,18945000,25404000,"132","132","124","60.4","60.4","58","269.82","0","323.31","326","P26039","P26039","Talin-1","Tln1","1048","P26039","Tln1"
"931",3726300,3082000,1531700,3748400,2946300,1719200,4825200,4469600,1420400,4068100,4869800,1562500,"33","21","20","46.6","32.6","31.4","69.406","0","323.31","53","P26040","P26040","Ezrin","Ezr","1049","P26040","Ezr"
"932",16236000,24233000,25586000,19974000,22001000,28937000,19002000,16048000,22016000,15741000,18321000,24289000,"57","57","42","78.3","78.3","61.5","67.766","0","323.31","225","P26041","P26041","Moesin","Msn","1050","P26041","Msn"
"933",959450,1570400,1703000,1037800,1550900,1877900,1205800,1181000,1399400,994490,1225700,1663900,"33","17","17","47.3","29.5","29.5","68.542","0","184.2","37","P26043","P26043","Radixin","Rdx","1051","P26043","Rdx"
"934",123460,293980,233990,168540,292140,250030,202490,274220,221380,176840,281380,295440,"4","4","4","21.8","21.8","21.8","22.434","0","196.57","3","P26187","P26187","Methylated-DNA--protein-cysteine methyltransferase","Mgmt","1052","P26187","Mgmt"
"935",2864200,4617400,4199700,3242600,4894300,4774400,3192700,2704700,3313100,2538200,2940500,3936300,"36","36","29","45.1","45.1","39.4","100.11","0","323.31","69","P26231;Q65CL1","P26231","Catenin alpha-1","Ctnna1","1053","P26231","Ctnna1"
"936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","3.5","3.5","3.5","51.001","0.0018402","2.6463","0","P26323","P26323","Friend leukemia integration 1 transcription factor","Fli1","1054","P26323","Fli1"
"937",33077,29910,31974,26624,32202,35023,27760,23013,30641,24279,22596,37809,"5","5","5","39.6","39.6","39.6","12.254","0","323.31","3","P26350","P26350","Prothymosin alpha;Prothymosin alpha, N-terminally processed;Thymosin alpha","Ptma","1055","P26350","Ptma"
"938",173030,178850,213750,202670,193260,263930,183530,124040,155950,158400,119630,156770,"7","7","7","15.6","15.6","15.6","53.516","0","312.96","5","P26369","P26369","Splicing factor U2AF 65 kDa subunit","U2af2","1056","P26369","U2af2"
"939",3800600,5597400,4786400,4429000,5284100,5078500,4082900,3324800,3687300,3333300,3385100,4252800,"32","32","32","53.2","53.2","53.2","61.336","0","323.31","80","P26443","P26443","Glutamate dehydrogenase 1, mitochondrial","Glud1","1057","P26443","Glud1"
"940",113250,167580,139160,125230,143560,164370,128160,116390,134080,114730,137450,156080,"11","11","11","18.1","18.1","18.1","83.516","0","19.408","14","P26450","P26450","Phosphatidylinositol 3-kinase regulatory subunit alpha","Pik3r1","1058","P26450","Pik3r1"
"941",3156800,4167000,4468400,3437000,4240600,5054900,3222300,2527900,2992400,2740300,2781600,3628100,"10","10","10","39.3","39.3","39.3","36.539","0","187.27","24","P26516","P26516","26S proteasome non-ATPase regulatory subunit 7","Psmd7","1059","P26516","Psmd7"
"942",568410,703070,685630,622800,790590,758170,1085800,541410,871510,845160,516580,974680,"13","11","11","12.4","11.3","11.3","122.68","0","154.73","15","P26618;P26618-2","P26618;P26618-2","Platelet-derived growth factor receptor alpha","Pdgfra","1060","P26618","Pdgfra"
"943",1259600,1768100,1990400,1420600,1847100,2399900,1315000,1095400,1376500,1018900,1079000,1646000,"14","14","14","29.5","29.5","29.5","58.388","0","108.37","18","P26638","P26638","Serine--tRNA ligase, cytoplasmic","Sars","1061","P26638","Sars"
"944",38517,43890,67084,36249,39976,60238,47123,17020,57450,32417,32812,62132,"13","13","13","45.3","45.3","45.3","29.661","0","264.93","18","P26645","P26645","Myristoylated alanine-rich C-kinase substrate","Marcks","1062","P26645","Marcks"
"945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","4","33.5","33.5","33.5","21.198","0","323.31","0","P26687","P26687","Twist-related protein 1","Twist1","1063","P26687","Twist1"
"946",50368,38568,49025,41093,36254,36121,49173,43603,50751,35041,46675,41127,"4","4","4","33.3","33.3","33.3","11.922","0","91.305","11","P26883","P26883","Peptidyl-prolyl cis-trans isomerase FKBP1A","Fkbp1a","1064","P26883","Fkbp1a"
"947",195550,150210,344910,202910,123370,413190,227770,85218,250700,160890,84593,298150,"3","3","3","12.9","12.9","12.9","43.195","0","6.9137","4","P26952;P26952-2;P26952-3","P26952;P26952-2","Interleukin-3 receptor subunit alpha","Il3ra","1065","P26952","Il3ra"
"948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","2","2","2","56.852","0.004873","2.1401","0","P27040-4;P27040-2;P27040-3;P27040","P27040-4;P27040-2;P27040-3;P27040","Activin receptor type-2B","Acvr2b","1066","P27040-4","Acvr2b"
"949",3368000,4788500,4896900,3768200,4632700,5625200,4095700,3349500,5007700,3184500,3509700,5780400,"42","42","41","41.3","41.3","40.6","131.63","0","323.31","88","P27046","P27046","Alpha-mannosidase 2","Man2a1","1067","P27046","Man2a1"
"950",704020,674850,750350,738800,683070,823930,709390,516740,631930,618060,560770,724360,"6","6","6","19.5","19.5","19.5","23.656","0","29.735","16","P27048;P63163","P27048;P63163","Small nuclear ribonucleoprotein-associated protein B;Small nuclear ribonucleoprotein-associated protein N","Snrpb;Snrpn","1068","P27048","Snrpb"
"951",21419,37007,24792,29661,31313,20733,33647,37484,11341,25491,34290,18568,"2","2","2","5.3","5.3","5.3","47.588","0.0027194","2.4145","2","P27090","P27090","Transforming growth factor beta-2;Latency-associated peptide","Tgfb2","1069","P27090","Tgfb2"
"952",2021300,4124900,3614600,2299900,4095200,4330800,2208200,2187100,2552700,1811600,2456400,2950600,"42","42","42","43","43","43","117.43","0","323.31","64","P27546;P27546-2;P27546-3;P27546-4","P27546;P27546-2;P27546-3","Microtubule-associated protein 4","Map4","1070","P27546","Map4"
"953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","5","5","5","50.201","0.0021286","2.5176","0","P27577","P27577","Protein C-ets-1","Ets1","1071","P27577","Ets1"
"954",26814,43134,43662,30405,40660,45110,33247,24391,35927,27545,31835,37535,"2","2","2","5.3","5.3","5.3","44.095","0","3.9256","2","P27600","P27600","Guanine nucleotide-binding protein subunit alpha-12","Gna12","1072","P27600","Gna12"
"955",216720,303940,320200,253880,281250,344340,284040,208670,280840,231360,207570,292160,"10","9","9","27.3","24.4","24.4","44.054","0","38.525","14","P27601","P27601","Guanine nucleotide-binding protein subunit alpha-13","Gna13","1073","P27601","Gna13"
"956",395070,537830,561570,447510,576470,625360,472120,346210,454840,385000,335420,550470,"15","15","15","28.8","28.8","28.8","87.22","0","167.42","22","P27612","P27612","Phospholipase A-2-activating protein","Plaa","1074","P27612","Plaa"
"957",187060,202650,200300,220470,188280,191550,227100,135170,160720,183230,153930,192660,"4","4","4","6.7","6.7","6.7","83.056","0","66.053","9","P27641","P27641","X-ray repair cross-complementing protein 5","Xrcc5","1075","P27641","Xrcc5"
"958",4193500,4797700,4996500,4651100,5131700,5191800,3984700,3714800,3922900,3380300,3522100,4589600,"21","21","21","42.2","42.2","42.2","46.109","0","313.48","63","P27659","P27659","60S ribosomal protein L3","Rpl3","1076","P27659","Rpl3"
"959",15546,10226,10451,15404,8435.7998046875,7440.7001953125,12417,8405.099609375,14242,10789,10740,13142,"5","3","3","32.2","16.1","16.1","15.142","0","3.5602","6","P27661","P27661","Histone H2AX","H2afx","1077","P27661","H2afx"
"960",15282000,24002000,24274000,16934000,23226000,26803000,17254000,15712000,18848000,13346000,15452000,22765000,"42","42","42","71.5","71.5","71.5","56.678","0","323.31","189","P27773","P27773","Protein disulfide-isomerase A3","Pdia3","1078","P27773","Pdia3"
"961",347360,379420,405380,367380,394610,452800,401740,241450,309100,283150,249100,367940,"6","6","6","12.5","12.5","12.5","51.69","0","65.798","6","P27808","P27808","Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase","Mgat1","1079","P27808","Mgat1"
"962",112320,178120,188790,136120,195990,202590,135100,125050,152420,104580,142560,171290,"14","14","10","19.9","19.9","14.7","88.779","0","323.31","13","P28028;P28028-2","P28028;P28028-2","Serine/threonine-protein kinase B-raf","Braf","1080","P28028","Braf"
"963",62293,55271,60830,67555,66786,61716,55170,29373,54211,38760,53196,68432,"6","6","2","29.4","29.4","5.7","31.445","0","67.305","6","P28033;P28033-3","P28033;P28033-3","CCAAT/enhancer-binding protein beta","Cebpb","1081","P28033","Cebpb"
"964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","1","1","54.5","6.2","6.2","15.597","0.001985","2.5748","1","P28033-2","P28033-2","CCAAT/enhancer-binding protein beta","Cebpb","1082","P28033-2","Cebpb"
"965",493320,497100,548410,507160,499700,611700,620620,368540,476260,506200,395390,536670,"14","14","14","20.4","20.4","20.4","98.124","0","52.482","26","P28271","P28271","Cytoplasmic aconitate hydratase","Aco1","1083","P28271","Aco1"
"966",865280,731860,921620,884840,651600,1046000,797910,254040,368710,677120,333960,437650,"11","11","11","38.4","38.4","38.4","46.7","0","102.87","26","P28301","P28301","Protein-lysine 6-oxidase","Lox","1084","P28301","Lox"
"967",522120,527420,690040,652680,654090,819170,616000,425780,608990,489560,428530,684380,"11","11","11","47","47","47","35.49","0","250.32","17","P28352","P28352","DNA-(apurinic or apyrimidinic site) lyase;DNA-(apurinic or apyrimidinic site) lyase, mitochondrial","Apex1","1085","P28352","Apex1"
"968",1832300,2179300,2492100,2202100,2149500,2916100,1992300,1583000,2334400,1719700,1731300,2388900,"10","10","7","28.1","28.1","23","39.547","0","112.89","23","P28474","P28474","Alcohol dehydrogenase class-3","Adh5","1086","P28474","Adh5"
"969",15348,15428,17495,19542,16503,18784,16678,7980.39990234375,11768,9024.2998046875,9413.7001953125,11805,"1","1","1","1.6","1.6","1.6","70.557","0.0019841","2.567","1","P28571-1;P28571;P28571-2","P28571-1;P28571;P28571-2","Sodium- and chloride-dependent glycine transporter 1","Slc6a9","1087","P28571-1","Slc6a9"
"970",44023,54624,62575,45184,54667,63971,48646,36199,56182,38175,40274,60077,"5","5","3","35.8","35.8","15.2","17.171","0","323.31","9","P28574-2","P28574-2","Protein max","Max","1088","P28574-2","Max"
"971",1822100,2422400,2984500,2129800,2348100,3509500,2431100,1595600,2737400,1780400,1916200,2848100,"17","17","16","54.2","54.2","54.2","41.639","0","268.29","49","P28653","P28653","Biglycan","Bgn","1089","P28653","Bgn"
"972",543370,469010,654800,689650,503510,719900,1006000,283390,677770,691110,372270,737660,"8","7","7","20.6","18.4","18.4","39.809","0","24.2","8","P28654","P28654","Decorin","Dcn","1090","P28654","Dcn"
"973",3552400,5335300,5177900,3738500,5152700,5838900,3495500,3086900,3688200,2826100,3479400,4995400,"12","12","10","35.3","35.3","32.7","45.345","0","323.31","44","P28656","P28656","Nucleosome assembly protein 1-like 1","Nap1l1","1091","P28656","Nap1l1"
"974",1517900,2143600,2333200,1701200,2094000,2636500,1631000,1333900,1734100,1207500,1444500,1947600,"15","15","15","35.2","35.2","35.2","53.706","0","220.12","22","P28658","P28658","Ataxin-10","Atxn10","1092","P28658","Atxn10"
"975",20675,21174,15271,19569,15977,18400,22261,9865.2998046875,12019,12913,14360,13746,"5","3","2","12.1","7.8","4.3","52.107","0.00031491","3.1698","2","P28659;P28659-4;P28659-2;P28659-3","P28659;P28659-4;P28659-2;P28659-3","CUGBP Elav-like family member 1","Celf1","1093","P28659","Celf1"
"976",549030,848840,951650,723950,815030,1010300,705330,549470,776760,571200,558960,838480,"11","11","10","9.7","9.7","9.5","128.78","0","66.13","19","P28660;P28660-2","P28660;P28660-2","Nck-associated protein 1","Nckap1","1094","P28660","Nckap1"
"977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","1","15.9","15.9","5.6","54.935","0","7.3947","1","P28661;P28661-4;P28661-2;P28661-3","P28661;P28661-4;P28661-2;P28661-3","Septin-4","Sept4","1095","P28661","Sept4"
"978",41044,52025,62354,45876,38322,50240,37029,35272,55409,33790,43120,70922,"10","10","10","63","63","63","20.165","0","323.31","6","P28667","P28667","MARCKS-related protein","Marcksl1","1097","P28667","Marcksl1"
"979",111890,145810,147510,115970,133220,157530,125620,120030,141250,106320,124060,166810,"5","5","4","16.1","16.1","14.1","51.216","0","86.626","6","P28700;P28705;Q505F1;P28704;P28704-2","P28700","Retinoic acid receptor RXR-alpha","Rxra","1098","P28700","Rxra"
"980",180320,334030,343930,209070,319890,398210,184820,171100,264790,148490,182890,323770,"14","14","2","25.1","25.1","4.2","80.86","0","323.31","19","P28740-1;P28740;Q922S8;Q8C0N1","P28740-1;P28740","Kinesin-like protein KIF2A","Kif2a","1100","P28740-1","Kif2a"
"981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","1","1","25.5","2.7","2.7","74.844","0","307.7","0","P28740-2","P28740-2","Kinesin-like protein KIF2A","Kif2a","1101","P28740-2","Kif2a"
"982",48348,61756,62125,46957,58420,57636,50279,36270,63457,37779,53001,59895,"4","4","4","6.6","6.6","6.6","80.169","0","8.5307","5","P28741;Q99PW8","P28741","Kinesin-like protein KIF3A","Kif3a","1102","P28741","Kif3a"
"983",270310,383850,399300,279960,359180,424950,296200,229120,357240,223720,271940,470500,"8","8","8","18.8","18.8","18.8","63.458","0","86.927","28","P28798","P28798","Granulins;Acrogranin;Granulin-1;Granulin-2;Granulin-3;Granulin-4;Granulin-5;Granulin-6;Granulin-7","Grn","1103","P28798","Grn"
"984",55866,73543,90411,70320,63562,100760,64388,47987,106960,58293,58394,121570,"7","6","6","5.9","5","5","163.65","0","153.04","9","P28828","P28828","Receptor-type tyrosine-protein phosphatase mu","Ptprm","1104","P28828","Ptprm"
"985",443270,709090,793550,513570,767540,925150,515150,504250,579250,415240,502310,653120,"11","11","11","19.3","19.3","19.3","77.546","0","200.21","12","P28867;P28867-2","P28867;P28867-2","Protein kinase C delta type;Protein kinase C delta type regulatory subunit;Protein kinase C delta type catalytic subunit","Prkcd","1105","P28867","Prkcd"
"986",179250,326580,424730,183600,282490,467670,59128,101430,67258,40292,127720,92233,"14","14","14","46.3","46.3","46.3","37.824","0","142.12","28","P29268","P29268","Connective tissue growth factor","Ctgf","1106","P29268","Ctgf"
"987",3734500,4363300,4253200,3762400,3915400,4470600,3856900,3012700,3379600,2996800,2989900,3882400,"28","28","28","39.8","39.8","39.8","70.67","0","323.31","71","P29341","P29341","Polyadenylate-binding protein 1","Pabpc1","1107","P29341","Pabpc1"
"988",11685,11880,10230,8548.5,12844,15632,11180,11901,8401.5,9183.900390625,11003,11924,"5","1","1","20","5.9","5.9","37.379","0","24.492","2","P29387","P29387","Guanine nucleotide-binding protein subunit beta-4","Gnb4","1108","P29387","Gnb4"
"989",189600,238200,341370,243630,259140,393390,338170,251950,476180,260520,236510,491000,"7","7","7","37.7","37.7","37.7","20.802","0","240.23","13","P29391;P49945","P29391","Ferritin light chain 1","Ftl1","1109","P29391","Ftl1"
"990",1411500,1361100,1653300,1566700,1263100,1885700,1902200,1155400,2074700,1711600,1373700,2427400,"14","14","14","24.6","24.6","24.6","60.612","0","157.87","29","P29416","P29416","Beta-hexosaminidase subunit alpha","Hexa","1110","P29416","Hexa"
"991",73809,268480,396400,126320,252950,464500,66441,168700,199410,66858,179450,271870,"1","1","1","2.7","2.7","2.7","45.64","0.0032831","2.2731","1","P29452","P29452","Caspase-1;Caspase-1 subunit p20;Caspase-1 subunit p10","Casp1","1111","P29452","Casp1"
"992",5204800,3319400,3567800,5436900,3129000,4514000,7110400,1534800,3341600,5229200,1867000,3827600,"33","33","16","45.6","45.6","18.5","81.317","0","323.31","62","P29533","P29533","Vascular cell adhesion protein 1","Vcam1","1112","P29533","Vcam1"
"993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","2","2","61.2","3.8","3.8","38.372","0.00031591","3.2531","3","P29533-2","P29533-2","Vascular cell adhesion protein 1","Vcam1","1113","P29533-2","Vcam1"
"994",29488,54300,52726,40193,59688,58189,37040,27273,38292,27737,34501,48926,"5","5","5","54.3","54.3","54.3","8.9723","0","58.221","17","P29595","P29595","NEDD8","Nedd8","1114","P29595","Nedd8"
"995",3609800,5084600,5657800,3802100,5093600,6214600,3618500,4152400,5146100,3225300,4382200,6196100,"26","26","26","60.4","60.4","60.4","48.354","0","312.88","83","P29758","P29758","Ornithine aminotransferase, mitochondrial","Oat","1115","P29758","Oat"
"996",1671600,731890,2254500,1926300,608940,2717800,1934800,259520,1617000,1470000,384970,1829900,"4","4","4","20.4","20.4","20.4","25.36","0","74.631","9","P30115;P13745;P10648","P30115;P13745;P10648","Glutathione S-transferase A3;Glutathione S-transferase A1;Glutathione S-transferase A1, N-terminally processed;Glutathione S-transferase A2","Gsta3;Gsta1;Gsta2","1116","P30115","Gsta3"
