"","low_1","low_2","low_3","up_1","up_2","up_3","high_1","high_2","high_3","down_1","down_2","down_3","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Unique...razor.sequence.coverage....","Unique.sequence.coverage....","Mol..weight..kDa.","Q.value","Score","MS.MS.count","Protein.IDs","Majority.protein.IDs","Protein.names","Gene.names","id","uniprot","main_gene"
"1821",1312700,2623000,2758200,1626000,2777500,2832400,2105600,3487700,2758000,1996600,2896700,2928000,"13","13","13","38.1","38.1","38.1","22.591","0","39.01","26","P46781","P46781","40S ribosomal protein S9","RPS9","1947","P46781","RPS9"
"1822",1671500,3510200,4228900,1611000,2968100,3034900,2539300,3495900,3293700,2311700,2789900,2992900,"12","12","11","53.4","53.4","52.9","22.876","0","85.441","38","P46782","P46782","40S ribosomal protein S5;40S ribosomal protein S5, N-terminally processed","RPS5","1948","P46782","RPS5"
"1823",459020,812800,884560,365840,688400,785930,511890,797790,732070,510250,718730,691800,"8","8","8","39.4","39.4","39.4","18.898","0","18.126","23","P46783;Q9NQ39","P46783","40S ribosomal protein S10","RPS10","1949","P46783","RPS10"
"1824",8007800,15455000,17278000,5895700,11714000,8073100,11697000,15342000,13147000,10936000,11891000,14818000,"111","111","110","49.3","49.3","49.3","270.63","0","323.31","197","P46821","P46821","Microtubule-associated protein 1B;MAP1B heavy chain;MAP1 light chain LC1","MAP1B","1950","P46821","MAP1B"
"1825",964070,1157900,1352500,798870,1096900,1269600,1155700,1349400,1540500,1004400,1290800,1570600,"12","12","8","59.9","59.9","38.8","32.668","0","212.85","21","P46926","P46926","Glucosamine-6-phosphate isomerase 1","GNPDA1","1951","P46926","GNPDA1"
"1826",668150,810940,828590,583950,666340,706020,754480,778930,624340,653790,619070,573850,"9","9","8","10.4","10.4","9.6","149.11","0","93.97","16","P46934","P46934","E3 ubiquitin-protein ligase NEDD4","NEDD4","1952","P46934","NEDD4"
"1827",496970,654490,664660,483930,558650,568240,655720,698280,641780,639030,558750,629320,"18","18","17","56.2","56.2","54.6","54.461","0","323.31","22","P46937","P46937","Transcriptional coactivator YAP1","YAP1","1953","P46937","YAP1"
"1828",4130600,6597800,7339100,3933300,5725400,6010700,5099000,7097600,6271700,4622500,6118100,6424300,"94","94","92","31","31","30.5","394.46","0","323.31","160","P46939","P46939","Utrophin","UTRN","1954","P46939","UTRN"
"1829",21149000,30894000,30325000,18959000,25879000,23171000,26831000,29930000,26459000,23739000,25750000,26773000,"80","80","76","49.4","49.4","47.9","189.25","0","323.31","214","P46940","P46940","Ras GTPase-activating-like protein IQGAP1","IQGAP1","1955","P46940","IQGAP1"
"1830",860610,1123100,1146700,629800,1030200,954960,1075300,1125400,1133700,884830,974330,1176900,"10","10","10","21.1","21.1","21.1","39.383","0","62.496","21","P46976","P46976","Glycogenin-1","GYG1","1956","P46976","GYG1"
"1831",232650,354210,371980,234070,272330,291010,286100,406220,379420,286930,322440,364220,"7","6","6","8.1","7.1","7.1","80.529","0","9.9928","12","P46977","P46977","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A","STT3A","1957","P46977","STT3A"
"1832",17058,20611,23295,14585,22774,20534,18016,25127,23114,15513,19089,22528,"3","3","3","29.3","29.3","29.3","13.839","0","88.936","5","P47224","P47224","Guanine nucleotide exchange factor MSS4","RABIF","1958","P47224","RABIF"
"1833",278300,445710,778920,257850,375690,647080,480990,543300,858080,409650,514370,933500,"9","9","9","11.5","11.5","11.5","85.238","0","177.36","9","P47712","P47712","Cytosolic phospholipase A2;Phospholipase A2;Lysophospholipase","PLA2G4A","1959","P47712","PLA2G4A"
"1834",3075500,4096400,4337100,2518700,3598300,3505200,3882100,4697700,4304200,3587700,4191200,4218200,"18","18","16","72.7","72.7","63.3","32.949","0","281.78","41","P47755","P47755","F-actin-capping protein subunit alpha-2","CAPZA2","1960","P47755","CAPZA2"
"1835",1852600,2274700,2880100,1887500,2093200,2424200,2342000,2561500,2422100,2334800,2255000,2636100,"19","19","19","71.1","71.1","71.1","31.35","0","297.78","65","P47756","P47756","F-actin-capping protein subunit beta","CAPZB","1961","P47756","CAPZB"
"1836",553660,926260,1296500,577640,758240,915590,676500,942520,943630,728360,772550,941150,"9","9","9","45.8","45.8","45.8","16.46","0","35.428","18","P47813;O14602","P47813;O14602","Eukaryotic translation initiation factor 1A, X-chromosomal;Eukaryotic translation initiation factor 1A, Y-chromosomal","EIF1AX;EIF1AY","1962","P47813","EIF1AX"
"1837",283820,587770,1166400,255510,484310,948400,260860,460050,714200,276900,437300,731860,"8","7","7","16.8","15.2","15.2","56.108","0","13.816","13","P47895;O94788","P47895","Aldehyde dehydrogenase family 1 member A3","ALDH1A3","1963","P47895","ALDH1A3"
"1838",2010900,2825300,3366800,2011700,2496600,2851600,2246400,2395700,2345300,2121500,2106100,2528100,"26","26","26","38.3","38.3","38.3","87.798","0","257.3","46","P47897","P47897","Glutamine--tRNA ligase","QARS","1964","P47897","QARS"
"1839",461550,772790,778090,544050,950960,917200,779450,1041800,779870,727890,970240,1053500,"4","4","4","19.5","19.5","19.5","17.752","0","37.515","18","P47914","P47914","60S ribosomal protein L29","RPL29","1965","P47914","RPL29"
"1840",9266.400390625,9715.900390625,15404,6525.7001953125,10828,8032.2001953125,7714.5,7007.2998046875,10933,10113,6650.2998046875,8994.900390625,"6","4","4","18.6","13.4","13.4","51.062","0","323.31","1","P47974","P47974","Zinc finger protein 36, C3H1 type-like 2","ZFP36L2","1966","P47974","ZFP36L2"
"1841",904170,1442500,1658800,781360,1286300,1425200,895210,1439500,1273900,822650,1163500,1246400,"8","8","8","33.6","33.6","33.6","29.668","0","323.31","12","P47985;P0C7P4","P47985;P0C7P4","Cytochrome b-c1 complex subunit Rieske, mitochondrial;Cytochrome b-c1 complex subunit 11;Putative cytochrome b-c1 complex subunit Rieske-like protein 1","UQCRFS1;UQCRFS1P1","1967","P47985","UQCRFS1"
"1842",1963800,2997700,3582100,2053300,2429100,2837400,2220200,2782100,2827400,2085900,2679200,2677100,"12","12","12","59.6","59.6","59.6","23.277","0","257.72","28","P48047","P48047","ATP synthase subunit O, mitochondrial","ATP5O","1968","P48047","ATP5O"
"1843",578830,726770,727260,495930,613960,611920,673360,732320,633690,625870,659650,568980,"9","9","7","33.2","33.2","27.1","37.251","0","99.889","15","P48059","P48059","LIM and senescent cell antigen-like-containing domain protein 1","LIMS1","1969","P48059","LIMS1"
"1844",69737,121820,102430,81413,109030,72137,98024,80032,88665,82792,108790,96439,"3","3","3","20.7","20.7","20.7","30.366","0","28.588","4","P48060","P48060","Glioma pathogenesis-related protein 1","GLIPR1","1970","P48060","GLIPR1"
"1845",30348,108130,128160,36358,109870,124290,72714,179760,173090,62287,164340,190100,"2","2","2","23.7","23.7","23.7","10.666","0","3.2806","2","P48061","P48061","Stromal cell-derived factor 1;SDF-1-beta(3-72);SDF-1-alpha(3-67)","CXCL12","1971","P48061","CXCL12"
"1846",1194600,1583900,1841400,1222100,1407500,1507600,1400200,1580700,1436900,1262800,1509400,1501000,"17","17","17","32.3","32.3","32.3","80.699","0","161.44","26","P48147","P48147","Prolyl endopeptidase","PREP","1972","P48147","PREP"
"1847",787240,642870,689310,776750,534660,571120,802220,725170,694210,754840,602980,573930,"11","11","11","22.7","22.7","22.7","64.149","0","173.83","19","P48163","P48163","NADP-dependent malic enzyme","ME1","1973","P48163","ME1"
"1848",5411.60009765625,4029.39990234375,3839.30004882813,4805.10009765625,3187.60009765625,3253.39990234375,9097.900390625,4439.60009765625,4949.7001953125,8231,4554.10009765625,4093.80004882813,"1","1","1","1","1","1","105.06","0.001533","1.486","1","P48200","P48200","Iron-responsive element-binding protein 2","IREB2","1974","P48200","IREB2"
"1849",51281,28559,57652,40423,19757,45121,60921,24932,34889,63423,22890,43124,"5","5","5","27.7","27.7","27.7","26.934","0","152.38","7","P48307","P48307","Tissue factor pathway inhibitor 2","TFPI2","1975","P48307","TFPI2"
"1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","4.8","4.8","4.8","79.986","0.00031382","1.86","1","P48378","P48378","DNA-binding protein RFX2","RFX2","1976","P48378","RFX2"
"1851",1282.90002441406,2539.60009765625,4231.39990234375,1210.40002441406,3611.19995117188,2861.10009765625,1519.5,3343.39990234375,3549.19995117188,1404.30004882813,3217.80004882813,3414,"2","2","2","5.2","5.2","5.2","65.322","0","7.7777","2","P48382","P48382","DNA-binding protein RFX5","RFX5","1977","P48382","RFX5"
"1852",34085,50174,40711,33378,38836,45283,31085,52150,51659,40579,35538,44397,"6","3","3","17.2","10.6","10.6","46.224","0","299.44","6","P48426","P48426","Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha","PIP4K2A","1978","P48426","PIP4K2A"
"1853",2862300,4132900,4685600,2576100,3530200,4093300,3466400,4317000,4313100,3354800,3791500,4375300,"22","22","22","47.7","47.7","47.7","57.21","0","95.341","54","P48444","P48444","Coatomer subunit delta","ARCN1","1979","P48444","ARCN1"
"1854",1451700,2379500,2494100,1224700,1810800,1857600,1833900,2360000,2338300,1694400,1949700,2211800,"23","23","23","32.5","32.5","32.5","83.308","0","178","44","P48449","P48449","Lanosterol synthase","LSS","1980","P48449","LSS"
"1855",310160,416020,378550,295620,304950,335100,317920,334180,319070,315910,326720,332470,"7","7","7","16.5","16.5","16.5","72.765","0","55.92","12","P48506","P48506","Glutamate--cysteine ligase catalytic subunit","GCLC","1981","P48506","GCLC"
"1856",1055600,1203500,1113000,827320,881290,734230,1112800,1170300,826530,1042500,1036800,742650,"5","5","5","25.9","25.9","25.9","30.727","0","15.744","8","P48507","P48507","Glutamate--cysteine ligase regulatory subunit","GCLM","1982","P48507","GCLM"
"1857",2721.10009765625,3583,5275.7998046875,5347.10009765625,4182.7998046875,5938.60009765625,5598.89990234375,5762.5,5607.2998046875,4844.39990234375,5371.7001953125,5505.5,"1","1","1","3.6","3.6","3.6","28.295","0.006135","1.1967","1","P48509","P48509","CD151 antigen","CD151","1983","P48509","CD151"
"1858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","3","4.1","4.1","4.1","142.19","0","72.718","2","P48553","P48553","Trafficking protein particle complex subunit 10","TRAPPC10","1984","P48553","TRAPPC10"
"1859",1321500,1654800,1663400,1017300,1389900,1436300,1441500,1636800,1554000,1095600,1382400,1468300,"9","9","9","29.4","29.4","29.4","39.611","0","17.643","12","P48556","P48556","26S proteasome non-ATPase regulatory subunit 8","PSMD8","1985","P48556","PSMD8"
"1860",183290,295220,384600,147980,251070,234570,211150,279660,241840,215500,203290,289670,"31","31","31","19.5","19.5","19.5","228.86","0","323.31","24","P48634","P48634","Protein PRRC2A","PRRC2A","1986","P48634","PRRC2A"
"1861",1943500,2367800,2534100,1770500,2472400,2300900,2612300,2901600,2635600,2412600,2789800,2816500,"25","25","24","65","65","63.3","52.384","0","323.31","49","P48637","P48637","Glutathione synthetase","GSS","1987","P48637","GSS"
"1862",5320300,7588700,8887500,4720200,5999700,7191800,6658500,7388800,7214800,6063500,6142000,7643100,"31","31","31","67.5","67.5","67.5","59.67","0","323.31","82","P48643","P48643","T-complex protein 1 subunit epsilon","CCT5","1988","P48643","CCT5"
"1863",18898,27773,34190,15196,20736,17674,22545,30995,21808,17825,21272,24998,"2","2","2","2.7","2.7","2.7","55.527","0","4.2637","2","P48651","P48651","Phosphatidylserine synthase 1","PTDSS1","1989","P48651","PTDSS1"
"1864",214630,174130,222700,222390,119510,187520,253790,189910,202960,246950,155820,212710,"15","15","15","12.6","12.6","12.6","177.44","0","200.41","16","P48681","P48681","Nestin","NES","1990","P48681","NES"
"1865",63579,107510,152690,78059,101170,131190,111080,131800,138930,116180,115170,136860,"5","5","5","11","11","11","51.927","0","17.682","9","P48723","P48723","Heat shock 70 kDa protein 13","HSPA13","1991","P48723","HSPA13"
"1866",144610,179820,185930,133290,171540,176660,166820,189210,186330,173540,164510,184130,"4","4","3","17.5","17.5","13.1","38.914","0","28.68","8","P48729","P48729","Casein kinase I isoform alpha","CSNK1A1","1992","P48729","CSNK1A1"
"1867",103650,165550,200170,104560,127370,125030,114260,161570,172160,138490,118420,156050,"7","7","5","19.5","19.5","14.5","47.33","0","224.57","4","P48730","P48730","Casein kinase I isoform delta","CSNK1D","1993","P48730","CSNK1D"
"1868",8140800,4981600,8277500,7515100,4302600,6458500,7045300,4160400,5641300,6568800,3296700,5370000,"20","19","19","49.8","47.8","47.8","50.909","0","182.37","34","P48735","P48735","Isocitrate dehydrogenase [NADP], mitochondrial","IDH2","1994","P48735","IDH2"
"1869",581720,670230,950530,485020,615940,769110,572720,705230,770320,522300,634190,666840,"8","8","7","43.9","43.9","40.6","31.54","0","36.832","18","P48739","P48739","Phosphatidylinositol transfer protein beta isoform","PITPNB","1995","P48739","PITPNB"
"1870",15588,37350,21521,17309,36267,23832,19183,33789,15482,17008,37885,21237,"2","1","1","3.4","2.3","2.3","79.246","0.00031343","1.8469","2","P48740","P48740","Mannan-binding lectin serine protease 1;Mannan-binding lectin serine protease 1 heavy chain;Mannan-binding lectin serine protease 1 light chain","MASP1","1996","P48740","MASP1"
"1871",489290,1084800,1138700,403500,798040,930140,702950,1085200,1121900,666600,1091300,1028200,"6","6","6","10.3","10.3","10.3","91.868","0","17.969","7","P48960","P48960","CD97 antigen;CD97 antigen subunit alpha;CD97 antigen subunit beta","CD97","1997","P48960","CD97"
"1872",31555,51474,51813,26873,46969,45515,35059,55120,53277,40185,44278,50710,"2","2","2","4.9","4.9","4.9","51.289","0","3.8001","2","P49005","P49005","DNA polymerase delta subunit 2","POLD2","1998","P49005","POLD2"
"1873",48542,110700,198490,51635,114770,191810,65338,116950,145070,54700,115000,182180,"8","8","8","73.3","73.3","73.3","19.529","0","261.84","11","P49006","P49006","MARCKS-related protein","MARCKSL1","1999","P49006","MARCKSL1"
"1874",319510,569760,564470,242040,494180,464890,373110,578180,503310,362100,517980,528500,"18","18","18","43","43","43","64.505","0","323.31","6","P49023","P49023","Paxillin","PXN","2000","P49023","PXN"
"1875",27149,35888,38808,25054,29237,29857,32290,41074,40710,35098,29939,35010,"6","6","6","29.7","29.7","29.7","32.952","0","77.448","8","P49069","P49069","Calcium signal-modulating cyclophilin ligand","CAMLG","2001","P49069","CAMLG"
"1876",49617,68750,75035,68543,73202,82045,66194,83066,72368,74131,77693,89731,"6","4","4","17.2","12.2","12.2","45.567","0","3.8697","5","P49137;Q96PN8;P51817;O43930","P49137","MAP kinase-activated protein kinase 2","MAPKAPK2","2002","P49137","MAPKAPK2"
"1877",2271700,3464600,3620700,2052900,2995800,2888200,2660800,3533900,3240800,2497300,2964100,3120000,"26","26","25","48","48","48","53.801","0","323.31","60","P49189","P49189","4-trimethylaminobutyraldehyde dehydrogenase","ALDH9A1","2003","P49189","ALDH9A1"
"1878",212750,695770,723570,214760,698170,617610,454840,946870,787710,358780,803090,938290,"4","4","4","23.9","23.9","23.9","13.293","0","11.608","7","P49207","P49207","60S ribosomal protein L34","RPL34","2004","P49207","RPL34"
"1879",698490,1158900,1148200,630850,1033200,891260,975450,1320000,1122400,885680,1198800,1170000,"16","16","16","38.6","38.6","38.6","57.548","0","267.22","41","P49257","P49257","Protein ERGIC-53","LMAN1","2005","P49257","LMAN1"
"1880",116010,253080,255090,142020,265070,277180,188420,304640,237160,172270,252110,257520,"6","6","6","14.5","14.5","14.5","85.237","0","134.43","18","P49321","P49321","Nuclear autoantigenic sperm protein","NASP","2006","P49321","NASP"
"1881",7413000,11300000,13817000,6815800,9765700,11309000,9080300,11629000,12351000,8306800,10384000,13112000,"79","79","78","40.9","40.9","40.9","273.42","0","323.31","184","P49327","P49327","Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase","FASN","2007","P49327","FASN"
"1882",815270,1172900,1200600,676180,855840,946180,920430,1126100,1078000,865400,980710,943560,"7","7","7","19.5","19.5","19.5","44.408","0","24.095","11","P49354","P49354","Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha","FNTA","2008","P49354","FNTA"
"1883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","3","12.1","12.1","5","48.773","0","12.647","4","P49356","P49356","Protein farnesyltransferase subunit beta","FNTB","2009","P49356","FNTB"
"1884",38456,60315,77657,35967,45444,56877,54839,50608,50176,48295,41722,49383,"1","1","1","3.3","3.3","3.3","40.97","0","1.9062","2","P49366","P49366","Deoxyhypusine synthase","DHPS","2010","P49366","DHPS"
"1885",8591800,12287000,15144000,7980300,10095000,12436000,10466000,12329000,12679000,10388000,10379000,12761000,"31","31","30","65.3","65.3","65.1","60.533","0","323.31","85","P49368","P49368","T-complex protein 1 subunit gamma","CCT3","2011","P49368","CCT3"
"1886",109570,185540,219520,155260,221950,254590,136300,221440,197930,125720,201730,238680,"4","4","4","9.9","9.9","9.9","33.535","0","36.752","4","P49406","P49406","39S ribosomal protein L19, mitochondrial","MRPL19","2012","P49406","MRPL19"
"1887",832.650024414063,937.010009765625,1397.90002441406,1036.5,1440.40002441406,1449.19995117188,1389.09997558594,1675.80004882813,1550.09997558594,1029.90002441406,1273.5,2096.30004882813,"4","4","4","9.6","9.6","9.6","47.065","0","128.25","2","P49407","P49407","Beta-arrestin-1","ARRB1","2013","P49407","ARRB1"
"1888",2152600,4218700,4886800,1903100,3242300,3651900,2607100,3685000,3631700,2406100,3125000,3706500,"24","24","24","61.3","61.3","61.3","49.541","0","104.71","56","P49411","P49411","Elongation factor Tu, mitochondrial","TUFM","2014","P49411","TUFM"
"1889",54391,64569,97102,64247,62961,71730,84683,101420,89920,87348,88458,117160,"6","5","4","11.7","10.5","9.1","76.256","0","11.316","10","P49418","P49418","Amphiphysin","AMPH","2015","P49418","AMPH"
"1890",2962800,5377900,5559800,2457100,4407200,4146900,3082500,5052100,4524600,2987500,4591400,4718300,"26","26","26","48.8","48.8","48.8","58.486","0","136.92","51","P49419","P49419","Alpha-aminoadipic semialdehyde dehydrogenase","ALDH7A1","2016","P49419","ALDH7A1"
